released,genre,director,nota_imdb
2003,"Ação, Aventura, Biografia",Gregor Jordan,6.5
2003,"Ação, Aventura, Comédia",Chia-Liang Liu,6.1
2003,"Ação, Aventura, Comédia",Claudio Fäh,4.5
2003,"Ação, Aventura, Comédia","Dante Lam, Donnie Yen",5.5
2003,"Ação, Aventura, Comédia",David Dobkin,6.2
2003,"Ação, Aventura, Comédia",David McNally,4.4
2003,"Ação, Aventura, Comédia",Harald ZGuerrat,5
2003,"Ação, Aventura, Comédia",Javier Fesser,5.2
2003,"Ação, Aventura, Comédia",McG,4.8
2003,"Ação, Aventura, Comédia",Paul Fenech,6
2003,"Ação, Aventura, Comédia",Peter Berg,6.7
2003,"Ação, Aventura, Comédia",Peter Howitt,6.1
2003,"Ação, Aventura, Comédia",Robert Rodriguez,4.1
2003,"Ação, Aventura, Drama",Anil Sharma,5.1
2003,"Ação, Aventura, Drama",Peter Weir,7.4
2003,"Ação, Aventura, Drama",Ping He,6.4
2003,"Ação, Aventura, Drama",Ryan Little,6.8
2003,"Ação, Aventura, Drama",Ryan Little,6.8
2003,"Ação, Aventura, Drama",Ry�hei Kitamura,6.9
2003,"Ação, Aventura, Fantasia",Gore Verbinski,8.1
2003,"Ação, Aventura, Fantasia",Jan de Bont,5.5
2003,"Ação, Aventura, Fantasia",Masaaki Tezuka,6.6
2003,"Ação, Aventura, Fantasia",Stephen Norrington,5.8
2003,"Ação, Aventura, Sci-Fi",Bryan Singer,7.5
2003,"Ação, Aventura, Sci-Fi",Jon Amiel,5.4
2003,"Ação, Aventura, Sci-Fi",Richard Donner,5.6
2003,"Ação, Aventura, Sci-Fi",Ron Krauss,5.1
2003,"Ação, Biografia, Crime",Aleksi Mäkelä,6.2
2003,"Ação, Biografia, Crime",Bronwen Hughes,7.3
2003,"Ação, Comédia",G�rard Krawczyk,5.7
2003,"Ação, Comédia",Josef Fares,6.8
2003,"Ação, Comédia","Paul A, Kaufman",6.7
2003,"Ação, Comédia, Aventura",Dusan Milic,6.4
2003,"Ação, Comédia, Crime",Brad Mirman,6.5
2003,"Ação, Comédia, Crime",Dennis Dugan,5.5
2003,"Ação, Comédia, Crime",Heung-sun Jeong,6.1
2003,"Ação, Comédia, Crime",Hugo Rodr�guez,6.7
2003,"Ação, Comédia, Crime",Jannik Johansen,6.4
2003,"Ação, Comédia, Crime",Maciej Slesicki,5.9
2003,"Ação, Comédia, Crime",Michael Bay,6.5
2003,"Ação, Comédia, Crime",Ron Shelton,5.3
2003,"Ação, Comédia, Crime",SABU,6.2
2003,"Ação, Comédia, Crime",Takeshi Kitano,7.6
2003,"Ação, Comédia, Crime",William Phillips,6.5
2003,"Ação, Comédia, Família",Alex Zamm,3.4
2003,"Ação, Comédia, Fantasia",Gordon Chan,5.1
2003,"Ação, Comédia, Fantasia",Paul Hunter,5.5
2003,"Ação, Comédia, Terror","Michael Spierig, Peter Spierig",5.5
2003,"Ação, Comédia, Terror",Yudai Yamaguchi,5.9
2003,"Ação, Comédia, Thriller",Andrew Fleming,5.7
2003,"Ação, Comédia, Thriller",Craig Singer,4.8
2003,"Ação, Crime",Egor Konchalovskiy,5.4
2003,"Ação, Crime",Jos� Henrique Fonseca,7.3
2003,"Ação, Crime, Drama",Andrzej Bartkowiak,5.8
2003,"Ação, Crime, Drama",Breck Eisner,6.9
2003,"Ação, Crime, Drama",Erik Van Looy,7.4
2003,"Ação, Crime, Drama","F, Gary Gray",6.1
2003,"Ação, Crime, Drama",Gautham Menon,7.9
2003,"Ação, Crime, Drama",John McTiernan,6.5
2003,"Ação, Crime, Drama",Oxide Pang Chun,5.5
2003,"Ação, Crime, Drama",Roger Donaldson,6.6
2003,"Ação, Crime, Drama","Wai-Keung Lau, Alan Mak",7
2003,"Ação, Crime, Drama","Wai-Keung Lau, Alan Mak",7.4
2003,"Ação, Crime, Drama",William Friedkin,6
2003,"Ação, Crime, Drama",Yves Simoneau,6.5
2003,"Ação, Crime, Drama",Yves Simoneau,6.5
2003,"Ação, Crime, Fantasia",Mark Steven Johnson,5.3
2003,"Ação, Crime, Musical","Craig Ross Jr,",4.3
2003,"Ação, Crime, Terror",Sung-ho Kim,6.5
2003,"Ação, Crime, Thriller",Clark Johnson,6
2003,"Ação, Crime, Thriller","F, Gary Gray",7
2003,"Ação, Crime, Thriller",John Singleton,5.8
2003,"Ação, Crime, Thriller",Michael Oblowitz,3.2
2003,"Ação, Crime, Thriller",Peter Lindmark,4.8
2003,"Ação, Crime, Thriller",Tapio Piirainen,7.2
2003,"Ação, Drama",Reggie Rock Bythewood,4.5
2003,"Ação, Drama","S,S, Rajamouli",7.4
2003,"Ação, Drama",Woo-Suk Kang,7.2
2003,"Ação, Drama, Guerra",Ari Taub,5.2
2003,"Ação, Drama, Guerra",Jeong-Kuk Lee,5.6
2003,"Ação, Drama, História",EdGuerrad Zwick,7.7
2003,"Ação, Drama, Mistério",Sangeeth Sivan,3.9
2003,"Ação, Drama, Musical",Hari,7.3
2003,"Ação, Drama, Romance",Daniel Lee,5.3
2003,"Ação, Drama, Romance","K,S, Ravikumar",7
2003,"Ação, Drama, Romance",Nikolai Stambula,5.9
2003,"Ação, Drama, Romance","Surya S,J,, Sunil Kumar Agrawal",4.4
2003,"Ação, Drama, Sci-Fi",Byung-chun Min,5.8
2003,"Ação, Drama, Sci-Fi",James Seale,4.7
2003,"Ação, Drama, Sci-Fi","Kenta Fukasaku, Kinji Fukasaku",4.7
2003,"Ação, Drama, Sci-Fi",Takahisa Zeze,6.7
2003,"Ação, Drama, Terror",Anurag Basu,5.8
2003,"Ação, Drama, Thriller",Antoine Fuqua,6.6
2003,"Ação, Drama, Thriller","Johnnie To, Ka-Fai Wai",6.7
2003,"Ação, Drama, Thriller","Mark L, Lester",3.8
2003,"Ação, Drama, Thriller","Sidney J, Furie",4.3
2003,"Ação, Esporte",Louis-Pascal Couvelaire,5.3
2003,"Ação, Fantasia",Len Wiseman,7
2003,"Ação, Fantasia, Animação",Moon-saeng Kim,6.8
2003,"Ação, Fantasia, Terror",Ry�hei Kitamura,6.9
2003,"Ação, Mistério, Sci-Fi",Ian Watson,4.4
2003,"Ação, Mistério, Sci-Fi",Ian Watson,4.4
2003,"Ação, Mistério, Sci-Fi",John Woo,6.3
2003,"Ação, Mistério, Thriller",Brian Helgeland,5.1
2003,"Ação, Musical, Drama",Guddu Dhanoa,3.9
2003,"Ação, Romance",Gunasekhar,8.1
2003,"Ação, Romance, Thriller",Harry Baweja,4.6
2003,"Ação, Romance, Western",Kevin Costner,7.5
2003,"Ação, Sci-Fi","Andy Wachowski, Lana Wachowski",6.7
2003,"Ação, Sci-Fi","Andy Wachowski, Lana Wachowski",7.2
2003,"Ação, Sci-Fi",Ang Lee,5.7
2003,"Ação, Sci-Fi",Jonathan Mostow,6.4
2003,"Ação, Sci-Fi",Steve Boyum,4.9
2003,"Ação, Sci-Fi, Curta",Yoshiaki Kawajiri,7.1
2003,"Ação, Terror",Uwe Boll,2
2003,"Ação, Terror, Sci-Fi",Joshua Butler,3.6
2003,"Ação, Terror, Sci-Fi","Tommi Lepola, Tero Molin",3.7
2003,"Ação, Thriller",Anders Nilsson,6.3
2003,"Ação, Thriller",Michael Oblowitz,3.2
2003,"Ação, Thriller",Prachya Pinkaew,7.2
2003,"Ação, Thriller",Robert Rodriguez,6.4
2003,"Ação, Thriller",Yusuf Khan,3.9
2003,"Ação, Thriller, Drama",Ringo Lam,6.2
2003,"Ação, Thriller, Drama",Russell Mulcahy,5.6
2003,"Ação, Thriller, Guerra",Isaac Florentine,4.7
2003,Animação,"Katsuhito Ishii, Takeshi Koike",7.4
2003,Animação,"Mark Baker, Jacques Drouin, Co Hoedeman, Kihachiro Kawamoto, Y�ichi Kotabe, Yuriy Norshteyn, Bretislav Pojar, Raoul Servais, Shinichi Suzuki, Isao Takahata, Koji Yamamura",6.8
2003,"Animação, Ação, Aventura","David Molina, Terry Shakespeare",5.8
2003,"Animação, Ação, Aventura",Kazuhisa Taken�chi,7.9
2003,"Animação, Ação, Aventura","Kunihiko Yuyama, Eric Stuart",5.9
2003,"Animação, Ação, Aventura","Peter Chung, Andrew R, Jones, Yoshiaki Kawajiri, Takeshi Koike, Mahiro Maeda, K�ji Morimoto, Shinichir� Watanabe",7.4
2003,"Animação, Ação, Crime",Curt Geda,6.7
2003,"Animação, Aventura",Kitar� K�saka,7.1
2003,"Animação, Aventura, Comédia","Andrew Stanton, Lee Unkrich",8.2
2003,"Animação, Aventura, Comédia",Joe Dante,5.7
2003,"Animação, Aventura, Comédia","John Eng, Norton Virgien",5.5
2003,"Animação, Aventura, Comédia","Patrick Gilmore, Tim Johnson",6.7
2003,"Animação, Aventura, Comédia",Steve Loter,7
2003,"Animação, Aventura, Família","Aaron Blaise, Robert Walker",6.7
2003,"Animação, Aventura, Família",Charles Grosvenor,6.1
2003,"Animação, Aventura, Família","Chris Delaporte, Pascal Pinon",6.2
2003,"Animação, Aventura, Família",Francis Glebas,5.9
2003,"Animação, Aventura, Família",Mario Piluso,4.7
2003,"Animação, Aventura, Fantasia",Philippe Leclerc,6.6
2003,"Animação, Comédia",Ezekiel Norton,7.2
2003,"Animação, Comédia","Michael Schaack, Toby Genkel",5.4
2003,"Animação, Comédia, Curta",Adam Elliot,8
2003,"Animação, Comédia, Drama",Sylvain Chomet,7.8
2003,"Animação, Comédia, Mistério",Scott Jeralds,6.4
2003,"Animação, Comédia, Mistério",Scott Jeralds,6.5
2003,"Animação, Curta",Dominique Monfery,7.9
2003,"Animação, Curta, Comédia","Chris Stenner, Arvid Uibel, Heidi Wittlinger",7.8
2003,"Animação, Curta, Drama",Makoto Shinkai,7.6
2003,"Animação, Curta, Família","Bud Luckey, Roger Gould",7.1
2003,"Animação, Curta, Terror",Peter Cornwell,7.9
2003,"Animação, Família","Jim Kammerud, Brian Smith",5.7
2003,"Animação, Família","Larry Leichliter, Bill Melendez",7.1
2003,"Animação, Família",Owen Hurley,6.1
2003,"Animação, Família, Comédia","Tony Craig, Roberts Gannaway",6.1
2003,"Animação, Fantasia, Musical",Ilya Maksimov,6.6
2003,"Animação, Sci-Fi, Curta",K�ji Morimoto,7.7
2003,"Animação, Sci-Fi, Curta",Shinichir� Watanabe,7.4
2003,"Animação, Sci-Fi, Curta",Takeshi Koike,7
2003,Aventura,Gary Rogers,3.2
2003,Aventura,Steven Green,6.6
2003,"Aventura, Animação, Drama","Satoshi Kon, Sh�go Furuya",7.9
2003,"Aventura, Animação, Família",Steve Trenbirth,5.3
2003,"Aventura, Animação, Família","Victor Cook, Toby Shelton, Tad Stones",5
2003,"Aventura, Biografia, Drama",Peter Greenaway,6.8
2003,"Aventura, Comédia, Crime",Antonio Serrano,6.2
2003,"Aventura, Comédia, Drama",Alex van Guerramerdam,6.3
2003,"Aventura, Comédia, Drama",Andrew Davis,7.1
2003,"Aventura, Comédia, Drama",David Caffrey,6.1
2003,"Aventura, Comédia, Drama","Sundar C,",8.9
2003,"Aventura, Comédia, Esporte",Casey La Scala,5.9
2003,"Aventura, Comédia, Família",Bo Welch,3.8
2003,"Aventura, Comédia, Família",Bo Welch,3.8
2003,"Aventura, Comédia, Família",Craig Shapiro,5.2
2003,"Aventura, Comédia, Família",Jim Fall,5.3
2003,"Aventura, Comédia, Família","Sydney J, Bartholomew Jr,",2.7
2003,"Aventura, Comédia, Fantasia",Carlos Diegues,5.9
2003,"Aventura, Drama",Charles Martin Smith,7.4
2003,"Aventura, Drama, Família",Peder Norlund,6
2003,"Aventura, Drama, Fantasia",Tim Burton,8
2003,"Aventura, Drama, Guerra",Andrew Grieve,8.2
2003,"Aventura, Drama, Guerra",Andrew Grieve,8.2
2003,"Aventura, Drama, História",Jerzy Hoffman,5.4
2003,"Aventura, Drama, Romance",Martin Campbell,6.4
2003,"Aventura, Família",Linda Shayne,2.4
2003,"Aventura, Família, Drama",Simon Wincer,5.6
2003,"Aventura, Família, Fantasia","P,J, Hogan",6.9
2003,"Aventura, Fantasia",Peter Jackson,8.9
2003,"Aventura, Terror, Mistério",P�l �ie,6.4
2003,"Aventura, Thriller",Shyam Ramsay,2.1
2003,"Aventura, Thriller, Western",Ron HoGuerrad,6.5
2003,"Biografia, Comédia, Drama",Glenn Jordan,6.5
2003,"Biografia, Comédia, Drama",Paul Goldman,6
2003,"Biografia, Comédia, Drama","Shari Springer Berman, Robert Pulcini",7.5
2003,"Biografia, Crime, Drama",Albert Xavier,5.5
2003,"Biografia, Crime, Drama",Clive Saunders,4.7
2003,"Biografia, Crime, Drama","Fenton Bailey, Randy Barbato",6.3
2003,"Biografia, Crime, Drama",Joel Schumacher,6.9
2003,"Biografia, Crime, Drama",Joel Schumacher,6.9
2003,"Biografia, Crime, Drama",Patty Jenkins,7.3
2003,"Biografia, Drama","A,W, Vidmer",6.1
2003,"Biografia, Drama",Catherine Hardwicke,6.9
2003,"Biografia, Drama",Mario Andreacchio,5.8
2003,"Biografia, Drama",Mario Van Peebles,7.5
2003,"Biografia, Drama",Peter Levin,7.3
2003,"Biografia, Drama",Stephen Poliakoff,7.9
2003,"Biografia, Drama, Esporte",Michael Tollin,6.9
2003,"Biografia, Drama, Família",Duwayne Dunham,6.5
2003,"Biografia, Drama, História",Bruce Beresford,6.6
2003,"Biografia, Drama, História",Eric Till,6.7
2003,"Biografia, Drama, História",Mike Barker,6.2
2003,"Biografia, Drama, História",Philip Saville,7.7
2003,"Biografia, Drama, Romance",Christine Jeffs,6.3
2003,"Biografia, Drama, Romance",Christine Jeffs,6.3
2003,"Biografia, Drama, Romance",Peter Webber,7
2003,"Biografia, Drama, Terror",Chris Kentis,5.7
2003,Comédia,Adam Shankman,5.5
2003,Comédia,Adam Shankman,5.5
2003,Comédia,Alessandro Piva,6.4
2003,Comédia,"Bobby Farrelly, Peter Farrelly",5.8
2003,Comédia,Carlo Verdone,6.3
2003,Comédia,Charles Herman-Wurmfeld,4.6
2003,Comédia,Chris Rock,5.4
2003,Comédia,Christopher Shelton,6.6
2003,Comédia,Claude Zidi,5.7
2003,Comédia,Danny DeVito,5.8
2003,Comédia,Darryl Fong,5.5
2003,Comédia,"David M, Evans",4.9
2003,Comédia,David Serrano,6.2
2003,Comédia,David Zucker,5.4
2003,Comédia,Declan Lowney,7.5
2003,Comédia,Eldar Ryazanov,4.8
2003,Comédia,Eric Lartigau,5.9
2003,Comédia,Ettore Scola,6.4
2003,Comédia,Francis Palluau,6.2
2003,Comédia,Jean-François Pouliot,7.4
2003,Comédia,Johanna Vuoksenmaa,6.8
2003,Comédia,John Fortenberry,6.7
2003,Comédia,John Moffitt,7.1
2003,Comédia,Jonathan Kesselman,6.3
2003,Comédia,Jonathan Zarantonello,4.7
2003,Comédia,"Jos� Alvarenga Jr,",6.8
2003,Comédia,Juliusz Machulski,4.8
2003,Comédia,Lorenzo Gabriele,6.4
2003,Comédia,Marc Gracie,5.6
2003,Comédia,Mark Rucker,6.5
2003,Comédia,Matti Ij�s,7.5
2003,Comédia,Merzak Allouache,4.6
2003,Comédia,Neal Israel,3.4
2003,Comédia,Nick Giannopoulos,4
2003,Comédia,Nick Marck,2.7
2003,Comédia,Pascale Pouzadoux,5.3
2003,Comédia,Paul Hoen,6.1
2003,Comédia,Pauly Shore,4.6
2003,Comédia,Perttu Lepp�,6.6
2003,Comédia,Peter O'Brian,5.5
2003,Comédia,Peter Segal,6.2
2003,Comédia,Philippe Le Guay,6
2003,Comédia,Piotr Weresniak,5.5
2003,Comédia,Rajat Kapoor,7.1
2003,Comédia,"Robert Capelli Jr,, Jeffrey Wolf",4.2
2003,Comédia,Rolfe Kanefsky,4.8
2003,Comédia,Sam Weisman,5.6
2003,Comédia,Stamatis Tsarouchas,5.8
2003,Comédia,Todd Phillips,7.2
2003,Comédia,"Tomasz Konecki, Andrzej Saramonowicz",6.4
2003,Comédia,Tony McNamara,7.1
2003,Comédia,Trent Carlson,6.4
2003,Comédia,Troy Miller,3.4
2003,Comédia,Vincenzo Salemme,5.5
2003,Comédia,"Vitcha Gojiew, Songyos Sugmakanan, Nithiwat Tharathorn, Witthaya Thongyooyong, Adisorn Trisirikasem, Komgrit Triwimol",8
2003,Comédia,William Tannen,3.8
2003,Comédia,William Tannen,3.8
2003,Comédia,"Yuri Konopkin, Dmitriy Meskhiev",4.8
2003,"Comédia, Crime",Conor McPherson,6.1
2003,"Comédia, Crime",Francis Veber,7.1
2003,"Comédia, Crime",Gary Preisler,2.9
2003,"Comédia, Crime",Gavin Grazer,6
2003,"Comédia, Crime",John Whitesell,5.1
2003,"Comédia, Crime",John Whitesell,5.1
2003,"Comédia, Crime",Ruslan Baltzer,5.5
2003,"Comédia, Crime, Drama",Denys Arcand,7.7
2003,"Comédia, Crime, Drama",Erik Smith Meyer,6.6
2003,"Comédia, Crime, Drama",Greg Marcks,7.2
2003,"Comédia, Crime, Drama",John Crowley,6.9
2003,"Comédia, Crime, Drama",Jorge Furtado,7.7
2003,"Comédia, Crime, Drama",Mark Illsley,6
2003,"Comédia, Crime, Drama",Nimr�d Antal,7.7
2003,"Comédia, Crime, Drama",Raoul Ruiz,6.8
2003,"Comédia, Crime, Drama",Ridley Scott,7.3
2003,"Comédia, Crime, Drama",Terry Zwigoff,7.1
2003,"Comédia, Crime, Mistério",Bruno Podalydès,6.4
2003,"Comédia, Crime, Mistério","David Hillenbrand, Scott Hillenbrand",4.5
2003,"Comédia, Crime, Mistério","David Hillenbrand, Scott Hillenbrand",4.5
2003,"Comédia, Crime, Mistério",Ulf Malmros,6.9
2003,"Comédia, Crime, Musical",Keith Gordon,5.6
2003,"Comédia, Crime, Romance","Joel Coen, Ethan Coen",6.3
2003,"Comédia, Crime, Romance",Martin Brest,2.3
2003,"Comédia, Curta",Graham Linehan,6.1
2003,"Comédia, Curta",Jared Hess,6.6
2003,"Comédia, Curta",Jaymes Thompson,6.7
2003,"Comédia, Documentário",Billy Grundfest,6.4
2003,"Comédia, Documentário","C,B, Harding",7.2
2003,"Comédia, Documentário",George Gallo,6.5
2003,"Comédia, Documentário",George Gallo,6.5
2003,"Comédia, Documentário","Lance Bangs, David Cross",6.9
2003,"Comédia, Drama",Alain Corneau,7.1
2003,"Comédia, Drama",Amos Gitai,6.1
2003,"Comédia, Drama",Anders Thomas Jensen,7.3
2003,"Comédia, Drama",Bakhtyar Khudojnazarov,6.6
2003,"Comédia, Drama",Bent Hamer,7.3
2003,"Comédia, Drama",Curtiss Clayton,6.1
2003,"Comédia, Drama",David Gleeson,7
2003,"Comédia, Drama","Dunia Ayaso, Félix Sabroso",6.3
2003,"Comédia, Drama",Dusan Kovacevic,8.3
2003,"Comédia, Drama",Eduardo Mignogna,6.8
2003,"Comédia, Drama",Elizabeth Gill,6.4
2003,"Comédia, Drama",Elliot Greenebaum,6.7
2003,"Comédia, Drama",François Dupeyron,7.5
2003,"Comédia, Drama",Hiner Saleem,6.7
2003,"Comédia, Drama",Jean-Marc Moutout,7
2003,"Comédia, Drama",Jo�o César Monteiro,7
2003,"Comédia, Drama",Leander Hau�mann,7.3
2003,"Comédia, Drama",Marni Banack,5.1
2003,"Comédia, Drama",Nia Di Nata,7.3
2003,"Comédia, Drama",Nigel Cole,6.9
2003,"Comédia, Drama",Pablo Berger,6.6
2003,"Comédia, Drama",Paolo Virz�,6.9
2003,"Comédia, Drama",Peter Hedges,7.1
2003,"Comédia, Drama","Phillip J, Bartell, Alan Brown, Eric Mueller, Brian Sloan",6.2
2003,"Comédia, Drama",Pjer Zalica,7.3
2003,"Comédia, Drama",Rajkumar Hirani,8.4
2003,"Comédia, Drama",Roger Spottiswoode,6.7
2003,"Comédia, Drama",Sergey Nikonenko,6.4
2003,"Comédia, Drama",Tassos Boulmetis,7.6
2003,"Comédia, Drama",Tassos Boulmetis,7.6
2003,"Comédia, Drama",Tom McCarthy,7.7
2003,"Comédia, Drama",�mile Gaudreault,6.8
2003,"Comédia, Drama, Esporte",Jean-Louis Lorenzi,7.8
2003,"Comédia, Drama, Esporte",Mel Smith,5.5
2003,"Comédia, Drama, Esporte",S�nke Wortmann,6.8
2003,"Comédia, Drama, Família",Antonio Mercero,7.1
2003,"Comédia, Drama, Família",David Yates,7
2003,"Comédia, Drama, Família",John Hoffman,5.1
2003,"Comédia, Drama, Família",Oz Scott,4.6
2003,"Comédia, Drama, Família",Paul Morrison,7.1
2003,"Comédia, Drama, Família",Richard Berry,6.2
2003,"Comédia, Drama, Família",Robert Shallcross,7
2003,"Comédia, Drama, Família",Stuart Gillard,5.8
2003,"Comédia, Drama, Família",Tim McCanlies,7.6
2003,"Comédia, Drama, Fantasia",Alec Baldwin,5.6
2003,"Comédia, Drama, Fantasia",Alec Baldwin,5.6
2003,"Comédia, Drama, Fantasia",Joon-Hwan Jang,7.4
2003,"Comédia, Drama, Fantasia",Mitsuru Meike,5.9
2003,"Comédia, Drama, Fantasia",Tom Shadyac,6.7
2003,"Comédia, Drama, Guerra",Stephen Fry,6.6
2003,"Comédia, Drama, História",Manoel de Oliveira,6.7
2003,"Comédia, Drama, Mistério",Jean-Paul Rappeneau,7
2003,"Comédia, Drama, Mistério",Jens Lien,6.3
2003,"Comédia, Drama, Mistério",Steve Anderson,6.2
2003,"Comédia, Drama, Musical",Jim Jarmusch,7
2003,"Comédia, Drama, Musical",Jonathan Lynn,5.5
2003,"Comédia, Drama, Musical",Larry Charles,5.5
2003,"Comédia, Drama, Musical",Michael Schorr,7
2003,"Comédia, Drama, Romance",Alain Guiraudie,5.9
2003,"Comédia, Drama, Romance",Alain Robillard,5.6
2003,"Comédia, Drama, Romance",Audrey Wells,6.7
2003,"Comédia, Drama, Romance",Boaz Yakin,6.1
2003,"Comédia, Drama, Romance",Bob Odenkirk,7.1
2003,"Comédia, Drama, Romance","C, Jay Cox",7.3
2003,"Comédia, Drama, Romance",Clare Kilner,5.7
2003,"Comédia, Drama, Romance",Daniel Lind Lagerlöf,5.8
2003,"Comédia, Drama, Romance",Dennie Gordon,5.8
2003,"Comédia, Drama, Romance",Dennie Gordon,5.8
2003,"Comédia, Drama, Romance",Fred Schepisi,5.5
2003,"Comédia, Drama, Romance",Gary Hardwick,6
2003,"Comédia, Drama, Romance",Helmut Schleppi,6.1
2003,"Comédia, Drama, Romance","Johnnie To, Ka-Fai Wai",6.8
2003,"Comédia, Drama, Romance",Marc Esposito,6.5
2003,"Comédia, Drama, Romance",Mark Decena,5.9
2003,"Comédia, Drama, Romance",Marleen Gorris,6.2
2003,"Comédia, Drama, Romance",Matthew Bright,4.7
2003,"Comédia, Drama, Romance",Morten Tyldum,6.9
2003,"Comédia, Drama, Romance",Nancy Meyers,6.7
2003,"Comédia, Drama, Romance",Neil LaBute,6.8
2003,"Comédia, Drama, Romance","Nikhil Advani, Ron Reid Jr,",8.1
2003,"Comédia, Drama, Romance",Pen-Ek Ratanaruang,7.7
2003,"Comédia, Drama, Romance",Richard Curtis,7.7
2003,"Comédia, Drama, Romance",Robert Schwentke,7.2
2003,"Comédia, Drama, Romance",Wolfgang Becker,7.8
2003,"Comédia, Drama, Romance",Yann Samuell,7.7
2003,"Comédia, Drama, Terror",Yukihiko Tsutsumi,7
2003,"Comédia, Drama, Terror",Yuthlert Sippapak,7
2003,"Comédia, Família",Sean McNamara,6.3
2003,"Comédia, Família",Shawn Levy,5.8
2003,"Comédia, Família",Steve Carr,5.5
2003,"Comédia, Família, Aventura",David Grossman,3.3
2003,"Comédia, Família, Aventura",Mark Griffiths,3.8
2003,"Comédia, Família, Aventura",Mark Griffiths,3.8
2003,"Comédia, Família, Esporte",Mike Southon,3.9
2003,"Comédia, Família, Esporte",Mike Southon,3.9
2003,"Comédia, Família, Fantasia",Jon Favreau,6.9
2003,"Comédia, Família, Fantasia",Mark Waters,6.1
2003,"Comédia, Família, Fantasia",Rob Minkoff,4.9
2003,"Comédia, Família, Musical",Jeff Bleckner,6.3
2003,"Comédia, Família, Romance","Paulo Arag�o, Alexandre Boury",2.1
2003,"Comédia, Família, Romance","Paulo Arag�o, Alexandre Boury",2.1
2003,"Comédia, Fantasia",Vincenzo Natali,6.3
2003,"Comédia, Fantasia, Terror",Steven Ayromlooi,3.9
2003,"Comédia, Fantasia, Terror",Sue Corcoran,4.6
2003,"Comédia, Fantasia, Thriller",Kiyoshi Kurosawa,6.6
2003,"Comédia, Fantasia, Thriller",Kiyoshi Kurosawa,6.6
2003,"Comédia, Musical",Christopher Guest,7.3
2003,"Comédia, Musical",Guy Maddin,7.2
2003,"Comédia, Musical",Richard Benjamin,2.7
2003,"Comédia, Musical",Richard Linklater,7.1
2003,"Comédia, Musical, Drama",Todd Graff,6.4
2003,"Comédia, Musical, Romance",Alain Resnais,6.4
2003,"Comédia, Musical, Romance",Craig Ferguson,6.5
2003,"Comédia, Musical, Romance",Craig Ferguson,6.6
2003,"Comédia, Musical, Romance",John Irvin,6.7
2003,"Comédia, Musical, Romance",Robert Iscove,2.1
2003,"Comédia, Romance",Alan Hruska,5.5
